Entry_ID,Date Announced,DetectedDistrict,Detected State,State code =,Reported Cases,Recovered,Deaths
599040,11/05/2021,Hooghly,West Bengal,WB,,,
599041,11/05/2021,North 24 Parganas,West Bengal,WB,,,
599042,11/05/2021,South 24 Parganas,West Bengal,WB,,,
599043,11/05/2021,Kolkata,West Bengal,WB,,,
599044,11/05/2021,Alipurduar,West Bengal,WB,,,
599045,11/05/2021,Cooch Behar,West Bengal,WB,,,
599046,11/05/2021,Darjeeling,West Bengal,WB,,,
599047,11/05/2021,Kalimpong,West Bengal,WB,,,
599048,11/05/2021,Jalpaiguri,West Bengal,WB,,,
599049,11/05/2021,Uttar Dinajpur,West Bengal,WB,,,
599050,11/05/2021,Dakshin Dinajpur,West Bengal,WB,,,
599051,11/05/2021,Malda,West Bengal,WB,,,
599052,11/05/2021,Murshidabad,West Bengal,WB,,,
599053,11/05/2021,Nadia,West Bengal,WB,,,
599054,11/05/2021,Birbhum,West Bengal,WB,,,
599055,11/05/2021,Purulia,West Bengal,WB,,,
599056,11/05/2021,Bankura,West Bengal,WB,,,
599057,11/05/2021,Jhargram,West Bengal,WB,,,
599058,11/05/2021,Paschim Medinipur,West Bengal,WB,,,
599059,11/05/2021,Purba Medinipur,West Bengal,WB,,,
599060,11/05/2021,Purba Bardhaman,West Bengal,WB,,,
599061,11/05/2021,Paschim Bardhaman,West Bengal,WB,,,
599062,11/05/2021,Howrah,West Bengal,WB,,,
599063,11/05/2021,Hooghly,West Bengal,WB,,,
599064,11/05/2021,North 24 Parganas,West Bengal,WB,,,
599065,11/05/2021,South 24 Parganas,West Bengal,WB,,,
599066,11/05/2021,Kolkata,West Bengal,WB,,,
599067,11/05/2021,Darjeeling,West Bengal,WB,,,
599068,11/05/2021,Kalimpong,West Bengal,WB,,,
599069,11/05/2021,Jalpaiguri,West Bengal,WB,,,
599070,11/05/2021,Uttar Dinajpur,West Bengal,WB,,,
599071,11/05/2021,Birbhum,West Bengal,WB,,,
599072,11/05/2021,Purulia,West Bengal,WB,,,
599073,11/05/2021,Bankura,West Bengal,WB,,,
599074,11/05/2021,Paschim Medinipur,West Bengal,WB,,,
599075,11/05/2021,Purba Bardhaman,West Bengal,WB,,,
599076,11/05/2021,Paschim Bardhaman,West Bengal,WB,,,
599077,11/05/2021,Howrah,West Bengal,WB,,,
599078,11/05/2021,Hooghly,West Bengal,WB,,,
599079,11/05/2021,North 24 Parganas,West Bengal,WB,,,
599080,11/05/2021,South 24 Parganas,West Bengal,WB,,,
599081,11/05/2021,Kolkata,West Bengal,WB,,,
599082,11/05/2021,Bagalkote,Karnataka,KA,,,
599083,11/05/2021,Ballari,Karnataka,KA,,,
599084,11/05/2021,Belagavi,Karnataka,KA,,,
599085,11/05/2021,Bengaluru Rural,Karnataka,KA,,,
599086,11/05/2021,Bengaluru Urban,Karnataka,KA,,,
599087,11/05/2021,Bidar,Karnataka,KA,,,
599088,11/05/2021,Chamarajanagara,Karnataka,KA,,,
599089,11/05/2021,Chikkaballapura,Karnataka,KA,,,
599090,11/05/2021,Chikkamagaluru,Karnataka,KA,,,
599091,11/05/2021,Chitradurga,Karnataka,KA,,,
599092,11/05/2021,Dakshina Kannada,Karnataka,KA,,,
599093,11/05/2021,Davanagere,Karnataka,KA,,,
599094,11/05/2021,Dharwad,Karnataka,KA,,,
599095,11/05/2021,Gadag,Karnataka,KA,,,
599096,11/05/2021,Hassan,Karnataka,KA,,,
599097,11/05/2021,Haveri,Karnataka,KA,,,
599098,11/05/2021,Kalaburagi,Karnataka,KA,,,
599099,11/05/2021,Kodagu,Karnataka,KA,,,
599100,11/05/2021,Kolar,Karnataka,KA,,,
599101,11/05/2021,Koppal,Karnataka,KA,,,
599102,11/05/2021,Mandya,Karnataka,KA,,,
599103,11/05/2021,Mysuru,Karnataka,KA,,,
599104,11/05/2021,Raichur,Karnataka,KA,,,
599105,11/05/2021,Ramanagara,Karnataka,KA,,,
599106,11/05/2021,Shivamogga,Karnataka,KA,,,
